name,code_region,code,address_line_1,address_line_2,postal_code,city,country,full_address,latitude,longitude
Mirebeau Sur Beze,GGE,GGE02123,37 Grande Rue,,21310,Mirebeau Sur Beze,FR,37 Grande Rue 21310 Mirebeau Sur Beze,47.399468,5.315855
Mirecourt,GGE,GGE08806,4 rue Chanzy,,88500,Mirecourt,FR,4 rue Chanzy 88500 Mirecourt,48.300899,6.134301
Mirepoix,GOC,GOC83008,11 cours Louis Pons Tand,,9500,Mirepoix,FR,11 cours Louis Pons Tand 09500 Mirepoix,43.088632,1.875729
Moelan Sur Mer,GLB,LBR31150,19 place De L Eglise,,29350,Moelan Sur Mer,FR,19 place De L Eglise 29350 Moelan Sur Mer,47.814199,-3.628562
Moissac,GOC,GOC95102,16 rue Sainte-Catherine,,82200,Moissac,FR,16 rue Sainte-Catherine 82200 Moissac,44.103577,1.084198
Molsheim,GGE,GGE10084,7 avenue De La Gare,,67120,Molsheim,FR,7 avenue De La Gare 67120 Molsheim,48.539906,7.492953
Moncontour,GLB,LBR24346,11 rue De La Victoire,,22510,Moncontour,FR,11 rue De La Victoire 22510 Moncontour,48.360237,-2.635674
Moncoutant,GCA,GCA03253,52 avenue De Paris,,79320,Moncoutant,FR,52 avenue De Paris 79320 Moncoutant,46.72916,-0.582241
Mondoubleau,GPVL,PVL01213,8-10 place Du Marché,,41170,Mondoubleau,FR,8-10 place Du Marché 41170 Mondoubleau,47.980461,0.895508
Monein,GOC,GOC92008,13 rue Du Commerce,,64360,Monein,FR,13 rue Du Commerce 64360 Monein,43.320852,-0.579875
Mont de Marsan,GOC,GOC90098,4 avenue Maréchal Juin,,40000,Mont De Marsan,FR,4 avenue Maréchal Juin 40000 Mont De Marsan,43.898004,-0.487893
Mont de Marsan 40,GOC,GOC90108,6 place Jean Jaurès,,40000,Mont De Marsan,FR,6 place Jean Jaurès 40000 Mont De Marsan,43.886688,-0.499129
Montaigu,GOC,GOC95023,48 rue Des Frères Quéméré,,82150,Montaigu De Quercy,FR,48 rue Des Frères Quéméré 82150 Montaigu De Quercy,44.340248,1.018274
Montaigu,GCA,GCA03279,1 rue René Descartes,Zone D'Activités De La Bretonnière,85600,Bouffere,FR,1 rue René Descartes 85600 Bouffere,46.976254,-1.334463
Montargis,GPVL,PVL01337,50 place De La République,,45200,Montargis,FR,50 place De La République 45200 Montargis,47.995516,2.733146
Montauban De Bretagne,GLB,LBR37184,39 rue Du Général De Gaulle,,35360,Montauban De Bretagne,FR,39 rue Du Général De Gaulle 35360 Montauban De Bretagne,48.199288,-2.047433
Montauban Jean Moulin,GOC,GOC95105,416 Avenue Jean Moulin,,82000,Montauban,FR,416 Avenue Jean Moulin 82000 Montauban,44.026393,1.367355
Montauban Luchon,GOC,GOC88037,45 rue Gambetta,,31110,Bagneres De Luchon,FR,45 rue Gambetta 31110 Bagneres De Luchon,42.79086,0.589022
Montayral,GCA,GCA03238,zone artisanale Du Haut Agenais,,47500,Montayral,FR,zone artisanale Du Haut Agenais 47500 Montayral,44.477228,0.949638
Montbard,GGE,GGE02124,23 rue Anatole Hugot,,21500,Montbard,FR,23 rue Anatole Hugot 21500 Montbard,47.62586,4.33932
Montbazens,GOC,GOC84126,16 avenue Du Planhol,Résidence Le Planhol N° 1,12220,Montbazens,FR,16 avenue Du Planhol 12220 Montbazens,44.471806,2.225998
Montbazon,GPVL,PVL01156,1 rue Nationale,,37250,Montbazon,FR,1 rue Nationale 37250 Montbazon,47.288337,0.715797
Montbeliard,GGE,GGE02516,13 rue Saint-Hippolyte,,25200,Montbeliard,FR,13 rue Saint-Hippolyte 25200 Montbeliard,47.508776,6.793619
Montcuq,GOC,GOC91166,12 allée de la Promenade,,46800,Montcuq en Quercy Blanc,FR,12 allée de la Promenade 46800 Montcuq en Quercy Blanc,44.337734,1.209155
Montdidier,GPVL,PVL01811,2 place Parmentier,,80500,Montdidier,FR,2 place Parmentier 80500 Montdidier,49.648108,2.567192
Montech,GOC,GOC95093,2 avenue De La Mouscane,,82700,Montech,FR,2 avenue De La Mouscane 82700 Montech,43.961854,1.24272
Montelimar,GMED,GSU85189,18 avenue D'Aygu,,26200,Montelimar,FR,18 avenue D'Aygu 26200 Montelimar,44.554396,4.748925
Montendre,GCA,GCA03136,2-4 rue De L'Hôtel De Ville,,17130,Montendre,FR,2-4 rue De L'Hôtel De Ville 17130 Montendre,45.284758,-0.40995
Montereau Fault Yonne,GPVL,PVL01787,32 rue Jean Jaurès,,77130,Montereau Fault Yonne,FR,32 rue Jean Jaurès 77130 Montereau Fault Yonne,48.385684,2.957012
Monteux,GMED,GSU85251,26 boulevard Bellecroix,,84170,Monteux,FR,26 boulevard Bellecroix 84170 Monteux,44.037058,4.998856
Montfaucon Sur Moine,GLB,LBR51675,2 rue Ste Catherine,,49230,Sevremoine,FR,2 rue Ste Catherine 49230 Sevremoine,47.100915,-1.127316
Montfort L'Amaury,GPVL,PVL01736,4 place De La Libération,,78490,Montfort L Amaury,FR,4 place De La Libération 78490 Montfort L Amaury,48.776936,1.807366
Montfort Landes,GOC,GOC90044,73 avenue Jean Jaurès,,40380,Montfort En Chalosse,FR,73 avenue Jean Jaurès 40380 Montfort En Chalosse,43.710339,-0.839974
Montfort Sur Meu,GLB,LBR37188,18 rue St Nicolas,,35160,Montfort Sur Meu,FR,18 rue St Nicolas 35160 Montfort Sur Meu,48.138011,-1.953875
Montfort Sur Risle,GCM,GCM00407,65 rue Saint Pierre,,27290,Montfort Sur Risle,FR,65 rue Saint Pierre 27290 Montfort Sur Risle,49.296492,0.662983
Montfrin,GMED,GSU85556,16 cours Jean Jaurès,,30490,Montfrin,FR,16 cours Jean Jaurès 30490 Montfrin,43.876267,4.591693
Montguyon,GCA,GCA03137,9 place De La Mairie,,17270,Montguyon,FR,9 place De La Mairie 17270 Montguyon,45.216889,-0.188295
Monthureux Sur Saone,GGE,GGE08807,53 place De La République,,88410,Monthureux Sur Saone,FR,53 place De La République 88410 Monthureux Sur Saone,48.029606,5.968685
Montier En Der,GGE,GGE05212,7 place Notre Dame,,52220,Montier en Der,FR,7 place Notre Dame 52220 Montier en Der,48.477304,4.770644
Montignac,GCA,GCA03160,1 place Joubert,,24290,Montignac,FR,1 place Joubert 24290 Montignac,45.066145,1.161659
Montigny Les Metz,GGE,GGE05728,119 c rue De Pont A Mousson,,57950,Montigny Les Metz,FR,119 c rue De Pont A Mousson 57950 Montigny Les Metz,49.106084,6.163909
Montivilliers,GCM,GCM00242,7 rue René Coty,,76290,Montivilliers,FR,7 rue René Coty 76290 Montivilliers,49.543767,0.192949
Montlouis,GPVL,PVL01157,allée Des Ralluères,,37270,Montlouis Sur Loire,FR,allée Des Ralluères 37270 Montlouis Sur Loire,47.384435,0.826361
Montmorillon,GCA,GCA03302,3 Grand Rue,,86500,Montmorillon,FR,3 Grand Rue 86500 Montmorillon,46.426266,0.869005
Montoire,GPVL,PVL01214,39 place Clémenceau,,41800,Montoire Sur Le Loir,FR,39 place Clémenceau 41800 Montoire Sur Le Loir,47.753042,0.861221
Montpellier Antigone,GMED,GSU86179,62 avenue Samuel Champlain,,34000,Montpellier,FR,62 avenue Samuel Champlain 34000 Montpellier,43.607001,3.889204
Montpellier Chaptal,GMED,GSU86178,31 rue Adam De Craponne,,34000,Montpellier,FR,31 rue Adam De Craponne 34000 Montpellier,43.604988,3.865734
Montpellier Port Marianne,GMED,GSU90088,53 place Thermidor,Résidence Parvis Des Facultés,34000,Montpellier,FR,53 place Thermidor 34000 Montpellier,43.601524,3.898473
Montpon,GCA,GCA03161,76 bis rue Thiers,,24700,Montpon Menesterol,FR,76 bis rue Thiers 24700 Montpon Menesterol,45.009709,0.162967
Montredon Labessonie,GOC,GOC94121,4 rue des Anciens Combattants,,81360,Montredon Labessonnie,FR,4 rue des Anciens Combattants 81360 Montredon Labessonnie,43.720435,2.325683
Montrejeau,GOC,GOC88062,53 rue Du Barry,,31210,Montrejeau,FR,53 rue Du Barry 31210 Montrejeau,43.084789,0.569842
Montreuil Bellay,GLB,LBR51653,175 rue Du Docteur Gaudrez,,49260,Montreuil Bellay,FR,175 rue Du Docteur Gaudrez 49260 Montreuil Bellay,47.131909,-0.156112
Montrichard,GPVL,PVL01255,35 rue Nationale,,41400,Montrichard Val De Cher,FR,35 rue Nationale 41400 Montrichard Val De Cher,47.342973,1.184622
Monts Sur Guesnes,GCA,GCA03303,29 rue St Avertin,,86420,Monts Sur Guesnes,FR,29 rue St Avertin 86420 Monts Sur Guesnes,46.918664,0.213824
Montsalvy,GOC,GOC85069,rue du Tour de Ville,,15120,Montsalvy,FR,rue du Tour de Ville 15120 Montsalvy,44.706179,2.49983
Montval sur Loir,GCM,GCM01049,1 rue De Verdun,,72500,Montval Sur Loir,FR,1 rue De Verdun 72500 Montval Sur Loir,47.695831,0.418035
Morcenx,GOC,GOC90118,2 avenue Foch,,40110,Morcenx,FR,2 avenue Foch 40110 Morcenx,44.033152,-0.909351
Mordelles,GLB,LBR37196,28 rue Du Marechal Leclerc,,35310,Mordelles,FR,28 rue Du Marechal Leclerc 35310 Mordelles,48.073175,-1.847826
Moret Sur Loing,GPVL,PVL01727,11 Grande Rue,,77250,Moret Loing Et Orvanne,FR,11 Grande Rue 77250 Moret Loing Et Orvanne,48.334574,2.783814
Morez,GGE,GGE03913,143 rue De La République,,39400,Hauts De Bienne,FR,143 rue De La République 39400 Hauts De Bienne,46.520482,6.023327
Morhange,GGE,GGE05713,2 place De La République,,57340,Morhange,FR,2 place De La République 57340 Morhange,48.923042,6.635351
Morieres,GMED,GSU85252,1001 rue Folard,Centre Commercial Les Portes De La Cité,84310,Morieres Les Avignon,FR,1001 rue Folard 84310 Morieres Les Avignon,43.952937,4.902007
Morlaas,GOC,GOC92057,3 rue Bourg Mayou,,64160,Morlaas,FR,3 rue Bourg Mayou 64160 Morlaas,43.345731,-0.262856
Morlaix,GLB,LBR31151,40 place Du Gal De Gaulle,,29600,Morlaix,FR,40 place Du Gal De Gaulle 29600 Morlaix,48.580204,-3.830636
Morne à l'Eau,GAG,GAGI91111,boulevard Nelson Mandela,Immeuble Mezence,97111,Morne A L Eau,FR,boulevard Nelson Mandela 97111 Morne A L Eau,16.329837,-61.460606
Mortagne Au Perche,GCM,GCM01087,5 place Du General De Gaulle,,61400,Mortagne Au Perche,FR,5 place Du General De Gaulle 61400 Mortagne Au Perche,48.520778,0.545557
Mortagne Sur Sèvre,GCA,GCA03280,8 route De Poitiers,,85290,Mortagne Sur Sevre,FR,8 route De Poitiers 85290 Mortagne Sur Sevre,46.9928,-0.950178
Morteau,GGE,GGE02518,27 rue De L'Helvétie,,25500,Morteau,FR,27 rue De L'Helvétie 25500 Morteau,47.054308,6.61043
Mouthe,GGE,GGE02519,22 Grande Rue,,25240,Mouthe,FR,22 Grande Rue 25240 Mouthe,46.709696,6.191351
Mugron,GOC,GOC90065,29 rue St Vincent De Paul,,40250,Mugron,FR,29 rue St Vincent De Paul 40250 Mugron,43.750171,-0.752366
Mulhouse Porte Du Miroir,GGE,GGE10822,21 rue De Zillisheim,,68200,Mulhouse,FR,21 rue De Zillisheim 68200 Mulhouse,47.743202,7.333111
Mulhouse Salengro,GGE,GGE10104,8 avenue Salengro,,68100,Mulhouse,FR,8 avenue Salengro 68100 Mulhouse,47.748108,7.342693
Munster,GGE,GGE10096,1 a rue Des Moines,,68140,Munster,FR,1 a rue Des Moines 68140 Munster,48.041857,7.131352
Mur de Barrez,GOC,GOC84271,4 avenue Du Cardinal Verdier,,12600,Mur De Barrez,FR,4 avenue Du Cardinal Verdier 12600 Mur De Barrez,44.843481,2.660745
Mur De Bretagne,GLB,LBR24158,8 rue Du Centre,,22530,Guerledan,FR,8 rue Du Centre 22530 Guerledan,48.200578,-2.986501
Murat,GOC,GOC85152,42 avenue Hector Peschaud,,15300,Murat,FR,42 avenue Hector Peschaud 15300 Murat,45.106469,2.861804
Muret,GOC,GOC88020,16 avenue Jacques Douzans,,31600,Muret,FR,16 avenue Jacques Douzans 31600 Muret,43.46329,1.325512
Mussidan,GCA,GCA03162,54 rue De La Libération,,24400,Mussidan,FR,54 rue De La Libération 24400 Mussidan,45.037006,0.36678
Muzillac,GLB,LBR58143,5 place Du Marche,,56190,Muzillac,FR,5 place Du Marche 56190 Muzillac,47.553627,-2.483778
Nancy,GGE,GGE05406,20 rue Grand Rabbin Haguenauer,,54000,Nancy,FR,20 rue Grand Rabbin Haguenauer 54000 Nancy,48.687853,6.179617
Nangis,GPVL,PVL01725,11 rue Du Dauphin,,77370,Nangis,FR,11 rue Du Dauphin 77370 Nangis,48.557141,3.01247
Nanterre,GPVL,PVL01921,4 Boulevard de Pesaro,,92000,NANTERRE,FR,4 Boulevard de Pesaro 92000 NANTERRE,48.896961,2.220011
Nanterre Campus,GPVL,PVL01753,2 boulevard De Pesaro,,92000,Nanterre,FR,2 boulevard De Pesaro 92000 Nanterre,48.897107,2.219435
Nantes Beaulieu,GLB,LBR46315,centre commercial Beaulieu 1Er Et G,,44000,Nantes,FR,centre commercial Beaulieu 1Er Et G 44000 Nantes,47.205291748046900,-1.5348351001739500
Nantes Chantenay,GLB,LBR46415,41 place Jean Mace,,44100,Nantes,FR,41 place Jean Mace 44100 Nantes,47.199963,-1.589115
Nantes St Joseph,GLB,LBR46310,4 rue Du Bele,,44300,Nantes,FR,4 rue Du Bele 44300 Nantes,47.269534,-1.51927
Nantes Viarme,GLB,LBR46109,25 place Viarme,,44000,Nantes,FR,25 place Viarme 44000 Nantes,47.221093,-1.563337
